"","pub_id","author_name","author_id"
"1",140,"Rangarajan, S. S.","974"
"2",140,"Sunddararaj, S P","1128"
"3",140,"Sudhakar, A V V","1123"
"4",141,"Yaxley, Gregory M.","1286"
"5",141,"Anenburg, Michael","44"
"6",141,"Tappe, Sebastian","1141"
"7",141,"Decree, Sophie","277"
"8",141,"Guzmics, Tibor","446"
"9",142,"Marscheider-Weidemann, Frank","739"
"10",142,"Espinoza, Luis A. Tercero","338"
"11",142,"Angerer, Gerhard","45"
"12",143,"McMahon, P B","777"
"13",143,"Belitz, K.","95"
"14",143,"Reddy, J E","981"
"15",144,"Dou, Shiquan","1594"
"16",144,"Xu, Deyi","1595"
"17",144,"Zhu, Yongguang","1596"
"18",144,"Keenan, Rodney","1597"
"19",145,"Peters, S E","929"
"20",145,"Husson, J M","542"
"21",147,"Preet, S.","956"
"22",147,"Smith, S.","1087"
"23",148,"Brantley, S L","150"
"24",148,"Shaughnessy, A.","1058"
"25",148,"Lebedeva, M I","677"
"26",149,"Vass, C R","1190"
"27",149,"Noble, A.","878"
"28",149,"Ziemkiewicz, P F","1318"
"29",151,"Nygaard, A.","885"
"30",153,"Sener, S E Can","1050"
"31",153,"Thomas, V M","1153"
"32",153,"Hogan, D E","506"
"33",155,"Zhang, J.","1307"
"34",155,"Liang, C.","683"
"35",155,"Dunn, J B","311"
"36",159,"Lawley, C J M","674"
"37",159,"McCafferty, Anne E.","770"
"38",159,"Graham, Garth E.","432"
"39",159,"Huston, D L","543"
"40",160,"Anderson, M G","37"
"41",160,"Clark, M.","218"
"42",160,"Olivero, A P","890"
"43",160,"Barnett, A R","80"
"44",161,"Gnann, S J","422"
"45",161,"McMillan, H K","778"
"46",161,"Woods, R A","1257"
"47",162,"Yuan, L.","1294"
"48",162,"Liu, Q.","693"
"49",162,"Mathews, J P","755"
"50",162,"Zhang, H.","1306"
"51",162,"Wu, Y.","1265"
"52",163,"Kamoske, A G","603"
"53",163,"Dahlin, K M","258"
"54",163,"Serbin, S P","1051"
"55",165,"Peduzzi, Pascal","920"
"56",165,"Lynggaard, Josefine Reimer","722"
"57",165,"Chuah, Stephanie","213"
"58",166,"Kelbert, A.","613"
"59",166,"Bedrosian, Paul A.","93"
"60",167,"Pradip","953"
"61",167,"Gautham, B. P.","401"
"62",167,"Reddy, Sreedhar","982"
"63",167,"Runkana, Venkataramana","1018"
"64",168,"Hinze, William J.","1598"
"65",168,"Chandler, Val W.","1599"
"66",169,"Moidu, H.","812"
"67",169,"Obedzinski, M.","886"
"68",169,"Carlson, S M","187"
"69",170,"Jia, Y.","574"
"70",170,"Liu, Y.","695"
"71",171,"Milinovic, J.","795"
"72",171,"Rodrigues, F J L","1001"
"73",171,"Barriga, F J A S","84"
"74",171,"Murton, B J","851"
"75",172,"Hine, A.","498"
"76",172,"Gibson, C.","416"
"77",172,"Mayes, R.","764"
"78",174,"Macdonald, F A","724"
"79",174,"Yonkee, W A","1290"
"80",174,"Flowers, R M","371"
"81",177,"Hofstra, A H","505"
"82",177,"Lisitsin, V.","690"
"83",177,"Corriveau, L.","238"
"84",177,"Paradis, S.","909"
"85",177,"Peter, J.","930"
"86",177,"Lauzière, K.","673"
"87",177,"Lawley, C J M","674"
"88",177,"Gadd, M G","388"
"89",177,"Pilote, J.","940"
"90",177,"Honsberger, I.","512"
"91",177,"Bastrakov, E.","87"
"92",177,"Champion, D.","192"
"93",177,"Czarnota, K.","257"
"94",177,"Doublier, M.","301"
"95",177,"Huston, D L","543"
"96",177,"Raymond, O.","978"
"97",177,"VanDerWielen, S.","1187"
"98",177,"Emsbo, Poul","328"
"99",177,"Granitto, M.","433"
"100",177,"Kreiner, Douglas C.","655"
"101",178,"Stackelberg, P E","1101"
"102",178,"Belitz, K.","95"
"103",178,"Brown, C J","162"
"104",178,"Erickson, M L","333"
"105",182,"Gootman, K S","428"
"106",182,"Kellner, E.","617"
"107",182,"Hubbart, J A","528"
"108",183,"Krall, L.","654"
"109",183,"McCartin, T.","772"
"110",183,"Macfarlane, A.","725"
"111",184,"Harrison, H N","469"
"112",184,"Hammond, J C","459"
"113",184,"Kampf, S.","605"
"114",185,"Parnell, J.","915"
"115",185,"Boyce, A J","142"
"116",185,"Brolly, Connor","1600"
"117",186,"Xu, Yuankun","1272"
"118",186,"Schulz, W H","1041"
"119",186,"Lu, Z.","720"
"120",187,"Stokes, Maya F.","1117"
"121",187,"Kim, D.","628"
"122",187,"Gallen, S F","390"
"123",187,"Benavides, E.","97"
"124",187,"Keck, B P","612"
"125",188,"Beckwith","90"
"126",188,"Byrne, Robert H.","1601"
"127",188,"Hallock, Pamela","1602"
"128",190,"Bouton, Anthony","136"
"129",190,"Vennin, Emmanuelle","1192"
"130",190,"Amiotte-Suchet, Philippe","33"
"131",190,"Thomazo, Christophe","1154"
"132",190,"Sizun, Jean-Pierre","1082"
"133",190,"Virgone, Aurélien","1197"
"134",190,"Gaucher, Eric C.","400"
"135",190,"Visscher, Pieter T.","1199"
"136",194,"McCafferty, Anne E.","770"
"137",194,"Phillips, Jan-Claire","938"
"138",194,"Hofstra, A H","505"
"139",194,"Day, Warren C.","270"
"140",195,"Tracy, B S","1169"
"141",196,"Shirzaditabar, Farzad","1067"
"142",196,"Heck, Richard J.","482"
"143",197,"Weil, A B","1225"
"144",197,"Yonkee, A.","1289"
"145",198,"Collar, Natalie M.","227"
"146",199,"Clune, J W","222"
"147",199,"Crawford, J K","249"
"148",199,"Chappell, W T","194"
"149",200,"Stokes, Maya F.","1117"
"150",200,"Larsen, I J","669"
"151",200,"Goldberg, S L","424"
"152",201,"Carter, David R.","189"
"153",201,"Allen, H. Lee","25"
"154",201,"Fox, Thomas R.","379"
"155",201,"Albaugh, Timothy J.","18"
"156",201,"Rubilar, Rafael A.","1014"
"157",201,"Campoe, Otávio C.","181"
"158",201,"Cook, Rachel L.","231"
"159",202,"Belitz, K.","95"
"160",202,"Watson, E.","1223"
"161",202,"Johnson, T D","583"
"162",202,"Sharpe, J.","1056"
"163",203,"Rodgers, K.","1000"
"164",203,"Roland, V.","1005"
"165",203,"Hoos, A.","514"
"166",203,"Crowley-Ornelas, E.","251"
"167",206,"Bailey, R T","70"
"168",206,"Arnold, J G","52"
"169",207,"Vennin, Emmanuelle","1192"
"170",207,"Smith, Christopher P. A.","1603"
"171",207,"Laville, Thomas","1604"
"172",207,"Fara, Emmanuel","1605"
"173",207,"Escarguel, Gilles","1606"
"174",207,"Olivier, Nicolas","1607"
"175",207,"Goudemand, Nicolas","1608"
"176",207,"Bylund, Kevin G.","1609"
"177",207,"Jenks, James F.","1610"
"178",207,"Stephen, Daniel A.","1611"
"179",207,"Hautmann, Michael","1612"
"180",207,"Charbonnier, Sylvain","1613"
"181",207,"Krumenacker, L. J.","1614"
"182",207,"Brayard, Arnaud","1615"
"183",208,"Grover, Henry","440"
"184",208,"Bowker, Matthew A.","1616"
"185",208,"Fule, Peter Z.","1617"
"186",208,"Doherty, Kyle D.","1618"
"187",208,"Sieg, Carolyn H.","1619"
"188",208,"Antoninka, Anita J.","1620"
"189",210,"Ku, A Y","662"
"190",210,"Alonso, E.","30"
"191",210,"Eggert, R.","320"
"192",210,"Graedel, T.","430"
"193",210,"Habib, K.","449"
"194",210,"Hool, A.","513"
"195",211,"Simandl, L.","1075"
"196",211,"Simandl, G J","1074"
"197",211,"Paradis, S.","909"
"198",212,"Rosera, Joshua M.","1008"
"199",212,"Gaynor, Sean P.","404"
"200",213,"Scott, C.","1045"
"201",213,"Kolker, A.","644"
"202",214,"Stergiou, C L","1110"
"203",214,"Melfos, V.","784"
"204",214,"Voudouris, P.","1201"
"205",214,"Papadopoulou, L.","906"
"206",215,"Lederer, Graham W.","678"
"207",215,"Solano, Federico","1091"
"208",215,"Coyan, J A","246"
"209",215,"Denton, K M","286"
"210",216,"Reed, C C","983"
"211",216,"Berhe, A A","105"
"212",216,"Moreland, K C","822"
"213",217,"Kintner, J A","633"
"214",217,"Cleveland, K. Michael","220"
"215",221,"Parker, S S","910"
"216",221,"Clifford, M J","221"
"217",221,"Cohen, B S","224"
"218",223,"Knierim, K J","639"
"219",223,"Blondes, M S","128"
"220",223,"Masterson, A.","754"
"221",223,"Freeman, P.","381"
"222",225,"Bajnai, D.","72"
"223",225,"Coplen, T B","233"
"224",225,"Methner, K.","790"
"225",229,"Hauchecorne, Pauline","475"
"226",229,"Gity, Farzan","420"
"227",229,"Martin, Mickael","746"
"228",229,"Okuno, Hanako","889"
"229",229,"Bhattacharjee, Shubhadeep","114"
"230",229,"Moeyaert, Jérémy","808"
"231",229,"Rouchon, Denis","1010"
"232",229,"Hyot, Bérangère","544"
"233",229,"Hurley, Paul K.","538"
"234",229,"Baron, Thierry","82"
"235",231,"Rooney, A D","1006"
"236",231,"Hnatyshin, D.","501"
"237",231,"Toma, J.","1165"
"238",232,"Geyin, M.","410"
"239",232,"Maurer, B W","763"
"240",233,"McLaughlin, P I","774"
"241",233,"Stigall","1113"
"242",234,"Zhang, Steven E","1309"
"243",234,"Lawley, C J M","674"
"244",234,"Bourdeau, J E","135"
"245",234,"Nwaila, G T","883"
"246",234,"Ghorbani, Y.","413"
"247",235,"Johnson, K.","582"
"248",235,"Harpold, A.","468"
"249",235,"Carroll, R W H","188"
"250",237,"Rosera, Joshua M.","1008"
"251",237,"Gaynor, Sean P.","404"
"252",237,"Coleman, Drew S.","225"
"253",237,"Frazer, Ryan E.","1621"
"254",237,"Mills, Ryan D.","1622"
"255",237,"Jacob, Kristin","1623"
"256",237,"Farmer, G. Lang","1624"
"257",239,"Jones, James V. III","550"
"258",239,"Todd, Erin","1163"
"259",239,"Box, S E","141"
"260",239,"Haeussler, P J","450"
"261",242,"Nwaila, G T","883"
"262",242,"Bourdeau, J E","135"
"263",242,"Zhang, Steven E","1309"
"264",242,"Chipangamate, N.","206"
"265",243,"Ge, Jianping","1625"
"266",243,"Liu, Jiaqi","1626"
"267",245,"Gadd, M G","388"
"268",245,"Lawley, C J M","674"
"269",245,"Corriveau, L.","238"
"270",245,"Houlé, M.","520"
"271",246,"Park, Jehee","913"
"272",246,"Han, Jinhyup","464"
"273",246,"Gim, Jihyeon","418"
"274",246,"Garcia, Juan","394"
"275",246,"Iddir, Hakim","545"
"276",246,"Ahmed, Shabbir","11"
"277",246,"Xu, Gui-Liang","1271"
"278",246,"Amine, Khalil","32"
"279",246,"Johnson, Christopher","581"
"280",246,"Jung, Youngjae","597"
"281",246,"Kim, Youngsik","631"
"282",246,"Bak, Seong-Min","74"
"283",246,"Lee, Eungje","680"
"284",247,"Meter, K J Van","789"
"285",247,"Schultz, V O","1038"
"286",248,"Morrison, S M","827"
"287",248,"Prabhu, A.","952"
"288",248,"Eleish, A.","322"
"289",248,"Hazen, R M","479"
"290",249,"Cushway, K C","256"
"291",249,"Schwalb, A N","1042"
"292",250,"Eurich, A.","343"
"293",250,"Kampf, S.","605"
"294",250,"Hammond, J C","459"
"295",252,"Kelley, K.","614"
"296",252,"Graham, Garth E.","432"
"297",252,"Pfaff, K.","932"
"298",252,"Lowers, H A","709"
"299",254,"Britt, A F","158"
"300",254,"Czarnota, K.","257"
"301",255,"Hale, T N","453"
"302",255,"Ali, S H","24"
"303",258,"Boyd, O S","143"
"304",258,"Churchwell, D.","214"
"305",258,"Moschetti, M P","832"
"306",259,"Davey, S C","265"
"307",259,"Bleeker, W.","126"
"308",259,"Kamo, S L","604"
"309",259,"Ernst, R E","335"
"310",260,"Andersen, A.","40"
"311",260,"Lai, J.","664"
"312",260,"Marshak, S.","740"
"313",265,"Shao Liuguo","1627"
"314",265,"Lan, Tingting","1628"
"315",267,"Hakim, A Y A","451"
"316",267,"Sunjaya, D.","1129"
"317",267,"Hede, A N H","484"
"318",268,"Davies, R S","268"
"319",268,"Trott, M L","1175"
"320",268,"Georgi, J.","407"
"321",268,"Farrar, A.","350"
"322",271,"Wilson, S.","1250"
"323",271,"Bhaskar, A S","113"
"324",271,"Choat, B.","208"
"325",271,"Kampf, S.","605"
"326",272,"Boyd, O S","143"
"327",273,"Lupulescu, M V","717"
"328",273,"Chiarenzelli, J R","203"
"329",273,"Pecha, M E","919"
"330",273,"Singer, J W","1079"
"331",275,"Natkaniec-Nowak, L.","861"
"332",278,"Campos, D S De","182"
"333",278,"Monteiro, H S","818"
"334",280,"Schulz, E Y","1039"
"335",280,"Morrison, R R","826"
"336",280,"Bailey, R T","70"
"337",281,"Beyene, M T","110"
"338",281,"Leibowitz, S G","681"
"339",282,"Shaughnessy, A.","1058"
"340",282,"Brantley, S L","150"
"341",283,"Elicki, Olaf","323"
"342",283,"Meischner, Tim","782"
"343",283,"Gürsu, Semih","443"
"344",283,"Ghienne, Jean-François","412"
"345",283,"Masri, Ahmad","749"
"346",283,"Moumani, Khaled Ali","834"
"347",283,"Demircan, Huriye","282"
"348",284,"Mathew, J J","756"
"349",284,"Zhang, Y.","1311"
"350",284,"Flores, P.","370"
"351",287,"An, Q.","48"
"352",287,"Xia, Qifan","1629"
"353",287,"Du, Debin","1630"
"354",287,"Yu, Zihao","1631"
"355",287,"Li, Xiya","1632"
"356",287,"Zhang, Qiang","1633"
"357",293,"Smelror, M.","1084"
"358",293,"Hanghøj, K.","461"
"359",293,"Schiellerup, H.","1035"
"360",294,"Holland, M. S P","507"
"361",294,"Mohr, M.","811"
"362",294,"Schmitz, M.","1037"
"363",294,"Madronich, L.","730"
"364",297,"Allison, S.","26"
"365",297,"Martinez, D.","743"
"366",298,"Fame, M L","349"
"367",298,"Chilton, K D","205"
"368",298,"Spotila, J A","1100"
"369",299,"Korus, J T","647"
"370",299,"Joeckel, R M","579"
"371",302,"Pandey, R.","902"
"372",302,"Krmíček, L.","656"
"373",302,"Müller, D.","805"
"374",302,"Pandey, A.","901"
"375",305,"Mudd, G M","842"
"376",305,"Werner, T T","1231"
"377",305,"Weng, Z.","1228"
"378",305,"Thorne, J.","1156"
"379",306,"Milinovic, J.","795"
"380",306,"Rodrigues, F J L","1001"
"381",306,"Barriga, F J A S","84"
"382",306,"Murton, B J","851"
"383",308,"Lutz, B M","718"
"384",308,"Hudson, M R","533"
"385",308,"Smith, T M","1088"
"386",308,"Dechesne, M.","276"
"387",309,"Quinn, D P","967"
"388",309,"Idzikowski, C R","546"
"389",312,"Shin, D.","1065"
"390",312,"Park, Junhyeok","1634"
"391",312,"Park, Junhyeok","1634"
"392",312,"Cho, Seong-Jun","1635"
"393",312,"Shin, Seungwook","1636"
"394",312,"Kim, Rina","1637"
"395",312,"Shin, Youngjae","1638"
"396",312,"Park, Junhyeok","1634"
"397",312,"Park, Junhyeok","1634"
"398",313,"Yuan, L.","1294"
"399",313,"Liu, Q.","693"
"400",313,"Li, Kuo","698"
"401",313,"Quan, Ying","966"
"402",314,"Alenazey, F.","21"
"403",314,"Batchu, Rakesh","1639"
"404",314,"Thompson, Zachary","1640"
"405",314,"Fang, Zongtang","1641"
"406",314,"Windes, William E.","1642"
"407",314,"Dufek, Eric J.","1643"
"408",314,"Fushimi, Rebecca R.","1644"
"409",317,"Hickin, A S","495"
"410",317,"Ootes, L.","894"
"411",317,"Orovan, E A","895"
"412",317,"Brzozowski, M J","168"
"413",318,"Whittle, D.","1240"
"414",318,"Yellishetty, M.","1288"
"415",318,"Walsh, S.","1208"
"416",318,"Mudd, D.","841"
"417",323,"May, P.","766"
"418",323,"Rekabdarkolaee, H M","988"
"419",324,"Briggs, M A","156"
"420",324,"Newman, C.","865"
"421",324,"Benton, J R","103"
"422",325,"Vaka, D S","1185"
"423",325,"Yaragunda, V R","1284"
"424",325,"Perdikou, S.","924"
"425",326,"Rosera, Joshua M.","1008"
"426",326,"Gaynor, Sean P.","404"
"427",326,"Ulianov, A.","1180"
"428",326,"Schaltegger, U.","1032"
"429",327,"Kovach-Hammons, A M","649"
"430",327,"Marshall, J M","741"
"431",328,"Respess, Zachary M.","990"
"432",328,"Duncan, Jonathan M.","310"
"433",329,"Dong, D T","297"
"434",329,"Qiu, L W","964"
"435",329,"Ma, P J","767"
"436",329,"Yu, G D","1297"
"437",329,"Wang, Y Z","1216"
"438",330,"Holsopple, A R","509"
"439",331,"Trcka, A R","1170"
"440",333,"Stegen, R J","1109"
"441",333,"Barton, M D","85"
"442",333,"Waegli, J A","1206"
"443",334,"Moye, C D","837"
"444",335,"Creason, C G","250"
"445",335,"Montross, S N","819"
"446",335,"Justman, D M","598"
"447",336,"Gaynor, Sean P.","404"
"448",336,"Rosera, Joshua M.","1008"
"449",336,"Coleman, Drew S.","225"
"450",337,"Ling, X.","686"
"451",337,"Li, Q.","701"
"452",337,"Feng, L.","355"
"453",337,"Zhang, D.","1304"
"454",337,"Liu, Y.","695"
"455",337,"Tang, G.","1139"
"456",337,"Jones, James V. III","550"
"457",337,"Wu, S.","1263"
"458",338,"DeAngelo, J.","274"
"459",338,"Shervais, J W","1063"
"460",338,"Glen, Jonathan M G","421"
"461",338,"Nielson, D.","872"
"462",338,"Garg, S.","398"
"463",339,"Murphy, S F","849"
"464",339,"Blake, Johanna M.","578"
"465",339,"Ebel, B A","317"
"466",341,"Erdey, László","332"
"467",341,"Fenyves, Veronika","356"
"468",341,"Márkus, Ádám","838"
"469",341,"Tőkés, Tibor","1162"
"470",342,"Meszaros, Nicholas F.","788"
"471",342,"Zimmerer, Mathew","1320"
"472",342,"Gardner, James E.","395"
"473",343,"Ramsey, P Q","972"
"474",343,"Dattilo, J.","263"
"475",343,"DeVries, D R","288"
"476",344,"Meszaros, Nicholas F.","788"
"477",344,"Gardner, James E.","395"
"478",344,"Zimmerer, Mathew","1320"
"479",345,"Peterson, Dean M.","928"
"480",345,"Kampf, S.","605"
"481",346,"Watkins, L.","1222"
"482",347,"Ramsey, P Q","972"
"483",348,"Graham, Matthew R.","1645"
"484",348,"Garcia, Erika L.","1646"
"485",348,"Hendrixson, Brent E.","1647"
"486",348,"Sampognaro, Alyssa M.","1648"
"487",348,"Cushing, Paula E.","1649"
"488",349,"Driscoll, K P","307"
"489",349,"Smith, D M","1086"
"490",355,"Chen, Y L","200"
"491",355,"Chiang, W P","202"
"492",355,"Hsieh, P Y","524"
"493",356,"MacRae, C M","729"
"494",356,"Pearce, M A","917"
"495",356,"Wilson, N C","1249"
"496",357,"Konuk, Adnan","646"
"497",357,"Gürsoy, Yaşar Hakan","442"
"498",357,"Ak, Hakan","15"
"499",360,"Kreiner, Douglas C.","655"
"500",360,"Holm-Denoma, C S","508"
"501",361,"Corriveau, L.","238"
"502",361,"Jean-François, M.","566"
"503",362,"White, S J","1239"
"504",362,"Kane, T J","606"
"505",362,"Campbell, Kate M.","180"
"506",365,"Finn, C A","363"
"507",365,"Zientek, M.","1319"
"508",365,"Bloss, B R","129"
"509",365,"Parks, H.","912"
"510",367,"Yang, Yanshen","1281"
"511",367,"Pan, X.","904"
"512",367,"Yang, Zhiming","1650"
"513",367,"Li, Xin","1651"
"514",367,"Hou, Zengqian","1652"
"515",368,"Kinska, Katarzyna","1653"
"516",368,"Pietrak, Justyna","1654"
"517",368,"Sosnowska, Elzbieta","1655"
"518",368,"Sadowska, Monika","1656"
"519",368,"Krasnodebska-Ostrega, Beata","1657"
"520",369,"Corchado-Albelo, J L","236"
"521",369,"Locmelis, M.","704"
"522",370,"Hurtig, Nicole C.","540"
"523",370,"Gysi, Alexander P.","448"
"524",370,"Monecke, Thomas","816"
"525",370,"Petersen, Sven","927"
"526",370,"Hannington, Mark D.","463"
"527",372,"Jacobs, J E","559"
"528",372,"Stanfield, C H","1103"
"529",372,"Miller, Q R S","799"
"530",376,"Wildland, Alec D.","1241"
"531",377,"Heptinstall, E A","491"
"532",377,"Parnell, J.","915"
"533",377,"Boyce, A J","142"
"534",378,"Smelror, M.","1084"
"535",378,"Hanghøj, K.","461"
"536",378,"Schiellerup, H.","1035"
"537",380,"Hale, K E","452"
"538",380,"Musselman, K N","854"
"539",380,"Bjarke, N R","121"
"540",381,"Ferguson, Christina L.","223"
"541",381,"Blake, Johanna M.","578"
"542",382,"Hillman, A.","497"
"543",382,"Nielsen, Scott E.","871"
"544",383,"Clune, J W","222"
"545",383,"Cravotta, C A  III","548"
"546",383,"Husic, A.","541"
"547",383,"Dozier, H J","304"
"548",384,"Stearman, Loren W.","1104"
"549",384,"Heitmuller, F T","488"
"550",385,"Sundberg, F A","1127"
"551",385,"Cothren, H R","239"
"552",386,"DeWitt, J D","289"
"553",386,"Ashland, F X","55"
"554",387,"Counts, J W","241"
"555",387,"Craddock, W H","247"
"556",388,"Casey, C P","190"
"557",388,"Hartings, M R","471"
"558",388,"Knapp, M A","638"
"559",389,"Knight, A C","640"
"560",391,"Amaral, Chelsea Morgan","31"
"561",391,"Lamb, A P","665"
"562",391,"Dumond, G.","309"
"563",392,"Coyan, J A","246"
"564",392,"Solano, Federico","1091"
"565",392,"Taylor, C.","1143"
"566",392,"Finn, C A","363"
"567",392,"Smith, S.","1087"
"568",393,"Lebit, Hermann","1658"
"569",393,"Brunner, Benjamin","1659"
"570",393,"Kharitonova, Natalya","1660"
"571",393,"Deemer, Eva","1661"
"572",394,"Yang, D C","1278"
"573",394,"Hou, T.","523"
"574",394,"Song, W.","1094"
"575",394,"Qin, J.","962"
"576",394,"Luo, D.","716"
"577",394,"Wang, M.","1214"
"578",396,"Naibert, Travis J.","859"
"579",396,"Wypych, Alicja","1267"
"580",396,"Twelker, Evan","1178"
"581",398,"Langenheim, V.","666"
"582",398,"Graymer, R.","436"
"583",398,"Powell, R.","950"
"584",398,"Schmidt, K.","1036"
"585",398,"Sweetkind, D S","1133"
"586",399,"Timbie, J.","1159"
"587",399,"Deutch, J.","287"
"588",399,"Ewing, R.","346"
"589",399,"Ellis, J O Jr","593"
"590",399,"Ram, R.","973"
"591",399,"Park, Sulgiye","914"
"592",400,"Anderson, P J","38"
"593",400,"Tillery, A C","1158"
"594",402,"Yang, Yanshen","1281"
"595",402,"Pan, X.","904"
"596",402,"Liu, B.","691"
"597",402,"Dong, J.","298"
"598",403,"Brennan, D T","152"
"599",403,"Box, S E","141"
"600",403,"Eyster, A.","347"
"601",404,"Whittle, D.","1240"
"602",404,"Yellishetty, M.","1288"
"603",404,"Walsh, S.","1208"
"604",404,"Mudd, G M","842"
"605",406,"Pratt, T. L.","954"
"606",406,"Chapman, M C","193"
"607",406,"Wu, Q.","1262"
"608",407,"Oktavianus, Ignasius Dwi","1662"
"609",407,"Aswar, Muhammad","1663"
"610",407,"Saleh, Muhammad Hairul","1664"
"611",407,"Ahmadi, Zahra","1665"
"612",409,"Hedrick, G.","485"
"613",410,"Bowman, R L","139"
"614",411,"Belcher, B R","94"
"615",413,"Luckie, T W","712"
"616",413,"Porritt, R W","949"
"617",414,"Nielsen, M G","870"
"618",414,"Martin, S L","747"
"619",415,"Stahl, Leigha M.","1666"
"620",415,"Snead, Anthony A.","1667"
"621",415,"Olson, Julie B.","1668"
"622",416,"Canfield, D E","183"
"623",416,"Naemi, A.","857"
"624",417,"Kemper, J T","618"
"625",417,"Knox, R.","642"
"626",417,"Raffae, M.","968"
"627",417,"Schulz, E Y","1039"
"628",418,"Bailey, R T","70"
"629",418,"Abbas, S.","1"
"630",418,"Arnold, J G","52"
"631",418,"White, Michael J. ","1494"
"632",419,"Morris, A B","828"
"633",419,"Visger, C J","1198"
"634",419,"Fox, S J","378"
"635",419,"Scalf, C.","1030"
"636",419,"Fleming, S.","369"
"637",420,"Bern, C R","107"
"638",420,"Ruckhaus, M H","1015"
"639",420,"Hennessy, E.","490"
"640",422,"Snyder, S D","1090"
"641",422,"Sutton, W B","1131"
"642",422,"Steen, D A","1108"
"643",423,"Stearman, Loren W.","1104"
"644",424,"Jess, S.","571"
"645",424,"Enkelmann, E.","329"
"646",424,"Matthews, W A","760"
"647",425,"Blake, Johanna M.","578"
"648",425,"Ferguson, Christina L.","223"
"649",425,"Brown, Jeb E.","572"
"650",425,"Bixby, Rebecca J.","881"
"651",426,"Shaughnessy, A.","1058"
"652",427,"Rosera, Joshua M.","1008"
"653",427,"Coleman, Drew S.","225"
"654",428,"Merriman, C W","786"
"655",429,"Geyin, M.","410"
"656",429,"Maurer, B W","763"
"657",430,"Cheng, Y.","199"
"658",431,"Board, D I","130"
"659",431,"Dilts, T E","295"
"660",431,"Weisberg, P J","1226"
"661",432,"Yu, Q.","1298"
"662",433,"Coons, Aaron L.","232"
"663",434,"Zhang, Z.","1312"
"664",434,"Tian, Y.","1157"
"665",434,"Wang, C.","1211"
"666",434,"Wang, Xin","1215"
"667",437,"Fisher, R N","365"
"668",437,"Fisher, S R","366"
"669",438,"John S. Placyk, Jr","584"
"670",438,"Laszlo, Ava","671"
"671",438,"Broadbent, Ashley","159"
"672",438,"Hertweck, Kate L.","492"
"673",438,"Williams, Lance R.","1244"
"674",438,"Williams, Marsha B.","1245"
"675",438,"Banta, Joshua A.","76"
"676",439,"Takahashi, Yuhei","1669"
"677",443,"Coube-Sisqueille, S.","240"
"678",444,"Rumman, R.","1017"
"679",444,"Alam, M S","16"
"680",445,"Hamedani, Saleheh A. Nabavi","1670"
"681",445,"Amjad-Iranagh, Sepideh","1671"
"682",445,"Dehghani, Kamran","1672"
"683",446,"Liimatainen, T.","684"
"684",447,"She, A.","1064"
"685",448,"Villar, J E","1196"
"686",448,"Corral, F J G","237"
"687",450,"Simões, V H P","1076"
"688",453,"Breasley, C M","151"
"689",453,"Barker, I R","77"
"690",453,"Linnen, R L","687"
"691",454,"Fewell, J S","360"
"692",456,"Mercer, Celestine N","785"
"693",456,"Roberge, J.","995"
"694",456,"Khoury, R M","624"
"695",457,"Barton, Isabel","1673"
"696",458,"Davarpanah, A.","264"
"697",458,"Babaie, H A","68"
"698",458,"Elliott, W C","324"
"699",459,"Stafford, K T","1102"
"700",460,"Vikre, P.","1195"
"701",460,"John, D A","586"
"702",460,"Wintzer, N E","1255"
"703",460,"Koutz, F.","648"
"704",460,"Graybeal, F.","435"
"705",463,"Chellman, K.","198"
"706",465,"Moshrefzadeh, J.","833"
"707",473,"Whitenburg, Luke","1236"
"708",474,"Ertons, Melanie L.","337"
"709",476,"Song, S.","1093"
"710",476,"Morelli, L.","823"
"711",476,"Wu, X.","1264"
"712",476,"Qin, R.","963"
"713",476,"Albanwan, H.","17"
"714",476,"Remondino, F.","989"
"715",477,"Morin-Ka, S.","825"
"716",477,"Gonzalez-Alvarez, I.","427"
"717",477,"Duuring, P.","314"
"718",478,"Dae-yong, Kim","1674"
"719",478,"Seung-yeol, Lee","1675"
"720",479,"Niri, A. Jannesar","876"
"721",479,"Poelzer, G A","943"
"722",479,"Pettersson, M.","931"
"723",479,"Rosenkranz, J.","1007"
"724",480,"Runganga, Desire","1676"
"725",480,"Ashworth, Peta","1677"
"726",480,"Bharadwaj, Bishal","1678"
"727",482,"Kablan, O A B K","601"
"728",482,"Wang, B.","1210"
"729",482,"Shi, Y.","1068"
"730",482,"Shah, S Y A","1053"
"731",483,"Crowley, C W","252"
"732",483,"Stern, R J","1111"
"733",484,"Hornuf, L.","515"
"734",484,"Klerner, J.","636"
"735",484,"Schweizer, D.","1043"
"736",484,"Vrankar, D.","1202"
"737",485,"Park, Junhyeok","1634"
"738",485,"Park, Junhyeok","1634"
"739",485,"Cho, Seong-Jun","1635"
"740",485,"Bang, Minkyu","1679"
"741",485,"Jin, Taeyoung","1680"
"742",485,"Park, Junhyeok","1634"
"743",485,"Park, Junhyeok","1634"
"744",486,"Gaschnig, R.","399"
"745",486,"Lewis, R S","682"
"746",486,"Buddington, A.","172"
"747",486,"Mato, K.","758"
"748",487,"Brennan, D T","152"
"749",487,"Box, S E","141"
"750",487,"Eyster, A.","347"
"751",488,"Araujo, I P","49"
"752",489,"Lozano, Cristian David Gomez","710"
"753",489,"Pfennig, Andreas","934"
